Time (s),Voltage(CH1) (V),Voltage(CH2) (V)
8.580800000000001e-06,-5.08,-1.016
8.5812e-06,-5.08,-1.016
8.581600000000001e-06,-5.08,-1.016
8.582e-06,-5.08,-1.016
8.582400000000001e-06,-5.08,-1.016
8.5828e-06,-5.08,-1.016
8.583200000000001e-06,-5.08,-1.016
8.5836e-06,-5.08,-1.016
8.584e-06,-5.08,-1.016
8.5844e-06,-5.08,-1.016
8.5848e-06,-5.08,-1.016
8.5852e-06,-5.08,-1.016
8.5856e-06,-5.08,-1.016
8.586e-06,-5.08,-1.016
8.5864e-06,-5.08,-1.016
8.5868e-06,-5.08,-1.016
8.5872e-06,-5.08,-1.016
8.5876e-06,-5.08,-1.016
8.588e-06,-5.08,-1.016
8.5884e-06,-5.08,-1.016
8.5888e-06,-5.08,-1.016
8.5892e-06,-5.08,-1.016
8.5896e-06,-5.08,-1.016
8.59e-06,-5.08,-1.016
8.5904e-06,-5.08,-1.016
8.5908e-06,-5.08,-1.016
8.5912e-06,-5.08,-1.016
8.591600000000001e-06,-5.08,-1.016
8.592e-06,-5.08,-1.016
8.592400000000001e-06,-5.08,-1.016
8.5928e-06,-5.08,-1.016
8.593200000000001e-06,-5.08,-1.016
8.5936e-06,-5.08,-1.016
8.594000000000001e-06,-5.08,-1.016
8.5944e-06,-5.08,-1.016
8.594800000000001e-06,-5.08,-1.016
8.5952e-06,-5.08,-1.016
8.5956e-06,-5.08,-1.016
8.596e-06,-5.08,-1.016
8.5964e-06,-5.08,-1.016
8.5968e-06,-5.08,-1.016
8.5972e-06,-5.08,-1.016
8.5976e-06,-5.08,-1.016
8.598e-06,-5.08,-1.016
8.5984e-06,-5.08,-1.016
8.5988e-06,-5.08,-1.016
8.5992e-06,-5.08,-1.016
8.5996e-06,-5.08,-1.016
8.6e-06,-5.08,-1.016
8.6004e-06,-5.08,-1.016
8.6008e-06,-5.08,-1.016
8.6012e-06,-5.08,-1.016
8.6016e-06,-5.08,-1.016
8.602e-06,-5.08,-1.016
8.602400000000001e-06,-5.08,-1.016
8.6028e-06,-5.08,-1.016
8.603200000000001e-06,-5.08,-1.016
8.6036e-06,-5.08,-1.016
8.604000000000001e-06,-5.08,-1.016
8.6044e-06,-5.08,-1.016
8.604800000000001e-06,-5.08,-1.016
8.6052e-06,-5.08,-1.016
8.605600000000001e-06,-5.08,-1.016
8.606e-06,-5.08,-1.016
8.606400000000001e-06,-5.08,-1.016
8.6068e-06,-5.08,-1.016
8.6072e-06,-5.08,-1.016
8.6076e-06,-5.08,-1.016
8.608e-06,-5.08,-1.016
8.6084e-06,-5.08,-1.016
8.6088e-06,-5.08,-1.016
8.6092e-06,-5.08,-1.016
8.6096e-06,-5.08,-1.016
8.61e-06,-5.08,-1.016
8.6104e-06,-5.08,-1.016
8.6108e-06,-5.08,-1.016
8.6112e-06,-5.08,-1.016
8.6116e-06,-5.08,-1.016
8.612e-06,-5.08,-1.016
8.6124e-06,-5.08,-1.016
8.6128e-06,-5.08,-1.016
8.6132e-06,-5.08,-1.016
8.6136e-06,-5.08,-1.016
8.614000000000001e-06,-5.08,-1.016
8.6144e-06,-5.08,-1.016
8.614800000000001e-06,-5.08,-1.016
8.6152e-06,-5.08,-1.016
8.615600000000001e-06,-5.08,-1.016
8.616e-06,-5.08,-1.016
8.616400000000001e-06,-5.08,-1.016
8.6168e-06,-5.08,-1.016
8.617200000000001e-06,-5.08,-1.016
8.6176e-06,-5.08,-1.016
8.618e-06,-5.08,-1.016
8.6184e-06,-5.08,-1.016
8.6188e-06,-5.08,-1.016
8.6192e-06,-5.08,-1.016
8.6196e-06,-5.08,-1.016
8.62e-06,-5.08,-1.016
8.6204e-06,-5.08,-1.016
8.6208e-06,-5.08,-1.016
8.6212e-06,-5.08,-1.016
8.6216e-06,-5.08,-1.016
8.622e-06,-5.08,-1.016
8.6224e-06,-5.08,-1.016
8.6228e-06,-5.08,-1.016
8.6232e-06,-5.08,-1.016
8.6236e-06,-5.08,-1.016
8.624e-06,-5.08,-1.016
8.6244e-06,-5.08,-1.016
8.6248e-06,-5.08,-1.016
8.6252e-06,-5.08,-1.016
8.625600000000001e-06,-5.08,-1.016
8.626e-06,-5.08,-1.016
8.626400000000001e-06,-5.08,-1.016
8.6268e-06,-5.08,-1.016
8.627200000000001e-06,-5.08,-1.016
8.6276e-06,-5.08,-1.016
8.628000000000001e-06,-5.08,-1.016
8.6284e-06,-5.08,-1.016
8.628800000000001e-06,-5.08,-1.016
8.6292e-06,-5.08,-1.016
8.6296e-06,-5.08,-1.016
8.63e-06,-5.08,-1.016
8.6304e-06,-5.08,-1.016
8.6308e-06,-5.08,-1.016
8.6312e-06,-5.08,-1.016
8.6316e-06,-5.08,-1.016
8.632e-06,-5.08,-1.016
8.6324e-06,-5.08,-1.016
8.6328e-06,-5.08,-1.016
8.6332e-06,-5.08,-1.016
8.6336e-06,-5.08,-1.016
8.634e-06,-5.08,-1.016
8.6344e-06,-5.08,-1.016
8.6348e-06,-5.08,-1.016
8.6352e-06,-5.08,-1.016
8.6356e-06,-5.08,-1.016
8.636e-06,-5.08,-1.016
8.636400000000001e-06,-5.08,-1.016
8.6368e-06,-5.08,-1.016
8.637200000000001e-06,-5.08,-1.016
8.6376e-06,-5.08,-1.016
8.638000000000001e-06,-5.08,-1.016
8.6384e-06,-5.08,-1.016
8.638800000000001e-06,-5.08,-1.016
8.6392e-06,-5.08,-1.016
8.639600000000001e-06,-5.08,-1.016
8.64e-06,-5.08,-1.016
8.6404e-06,-5.08,-1.016
8.6408e-06,-5.08,-1.016
8.6412e-06,-5.08,-1.016
8.6416e-06,-5.08,-1.016
8.642e-06,-5.08,-1.016
8.6424e-06,-5.08,-1.016
8.6428e-06,-5.08,-1.016
8.6432e-06,-5.08,-1.016
8.6436e-06,-5.08,-1.016
8.644e-06,-5.08,-1.016
8.6444e-06,-5.08,-1.016
8.6448e-06,-5.08,-1.016
8.6452e-06,-5.08,-1.016
8.6456e-06,-5.08,-1.016
8.646e-06,-5.08,-1.016
8.6464e-06,-5.08,-1.016
8.6468e-06,-5.08,-1.016
8.6472e-06,-5.08,-1.016
8.6476e-06,-5.08,-1.016
8.648000000000001e-06,-5.08,-1.016
8.6484e-06,-5.08,-1.016
8.648800000000001e-06,-5.08,-1.016
8.6492e-06,-5.08,-1.016
8.649600000000001e-06,-5.08,-1.016
8.65e-06,-5.08,-1.016
8.650400000000001e-06,-5.08,-1.016
8.6508e-06,-5.08,-1.016
8.651200000000001e-06,-5.08,-1.016
8.6516e-06,-5.08,-1.016
8.652e-06,-5.08,-1.016
8.6524e-06,-5.08,-1.016
8.6528e-06,-5.08,-1.016
8.6532e-06,-5.08,-1.016
8.6536e-06,-5.08,-1.016
8.654e-06,-5.08,-1.016
8.6544e-06,-5.08,-1.016
8.6548e-06,-5.08,-1.016
8.6552e-06,-5.08,-1.016
8.6556e-06,-5.08,-1.016
8.656e-06,-5.08,-1.016
8.6564e-06,-5.08,-1.016
8.6568e-06,-5.08,-1.016
8.6572e-06,-5.08,-1.016
8.6576e-06,-5.08,-1.016
8.658e-06,-5.08,-1.016
8.6584e-06,-5.08,-1.016
8.658800000000001e-06,-5.08,-1.016
8.6592e-06,-5.08,-1.016
8.659600000000001e-06,-5.08,-1.016
8.66e-06,-5.08,-1.016
8.660400000000001e-06,-5.08,-1.016
8.6608e-06,-5.08,-1.016
8.661200000000001e-06,-5.08,-1.016
8.6616e-06,-5.08,-1.016
8.662000000000001e-06,-5.08,-1.016
8.6624e-06,-5.08,-1.016
8.662800000000001e-06,-5.08,-1.016
8.6632e-06,-5.08,-1.016
8.6636e-06,-5.08,-1.016
8.664e-06,-5.08,-1.016
8.6644e-06,-5.08,-1.016
8.6648e-06,-5.08,-1.016
8.6652e-06,-5.08,-1.016
8.6656e-06,-5.08,-1.016
8.666e-06,-5.08,-1.016
8.6664e-06,-5.08,-1.016
8.6668e-06,-5.08,-1.016
8.6672e-06,-5.08,-1.016
8.6676e-06,-5.08,-1.016
8.668e-06,-5.08,-1.016
8.6684e-06,-5.08,-1.016
8.6688e-06,-5.08,-1.016
8.6692e-06,-5.08,-1.016
8.6696e-06,-5.08,-1.016
8.67e-06,-5.08,-1.016
8.670400000000001e-06,-5.08,-1.016
8.6708e-06,-5.08,-1.016
8.671200000000001e-06,-5.08,-1.016
8.6716e-06,-5.08,-1.016
8.672000000000001e-06,-5.08,-1.016
8.6724e-06,-5.08,-1.016
8.672800000000001e-06,-5.08,-1.016
8.6732e-06,-5.08,-1.016
8.673600000000001e-06,-5.08,-1.016
8.674e-06,-5.08,-1.016
8.6744e-06,-5.08,-1.016
8.6748e-06,-5.08,-1.016
8.6752e-06,-5.08,-1.016
8.6756e-06,-5.08,-1.016
8.676e-06,-5.08,-1.016
8.6764e-06,-5.08,-1.016
8.6768e-06,-5.08,-1.016
8.6772e-06,-5.08,-1.016
8.6776e-06,-5.08,-1.016
8.678e-06,-5.08,-1.016
8.6784e-06,-5.08,-1.016
8.6788e-06,-5.08,-1.016
8.6792e-06,-5.08,-1.016
8.6796e-06,-5.08,-1.016
8.68e-06,-5.08,-1.016
8.6804e-06,-5.08,-1.016
8.6808e-06,-5.08,-1.016
8.6812e-06,-5.08,-1.016
8.6816e-06,-5.08,-1.016
8.682000000000001e-06,-5.08,-1.016
8.6824e-06,-5.08,-1.016
8.682800000000001e-06,-5.08,-1.016
8.6832e-06,-5.08,-1.016
8.683600000000001e-06,-5.08,-1.016
8.684e-06,-5.08,-1.016
8.684400000000001e-06,-5.08,-1.016
8.6848e-06,-5.08,-1.016
8.685200000000001e-06,-5.08,-1.016
8.6856e-06,-5.08,-1.016
8.686e-06,-5.08,-1.016
8.6864e-06,-5.08,-1.016
8.6868e-06,-5.08,-1.016
8.6872e-06,-5.08,-1.016
8.6876e-06,-5.08,-1.016
8.688e-06,-5.08,-1.016
8.6884e-06,-5.08,-1.016
8.6888e-06,-5.08,-1.016
8.6892e-06,-5.08,-1.016
8.6896e-06,-5.08,-1.016
8.69e-06,-5.08,-1.016
8.6904e-06,-5.08,-1.016
8.6908e-06,-5.08,-1.016
8.6912e-06,-5.08,-1.016
8.6916e-06,-5.08,-1.016
8.692e-06,-5.08,-1.016
8.6924e-06,-5.08,-1.016
8.692800000000001e-06,-5.08,-1.016
8.6932e-06,-5.08,-1.016
8.693600000000001e-06,-5.08,-1.016
8.694e-06,-5.08,-1.016
8.694400000000001e-06,-5.08,-1.016
8.6948e-06,-5.08,-1.016
8.695200000000001e-06,-5.08,-1.016
8.6956e-06,-5.08,-1.016
8.696000000000001e-06,-5.08,-1.016
8.6964e-06,-5.08,-1.016
8.6968e-06,-5.08,-1.016
8.6972e-06,-5.08,-1.016
8.6976e-06,-5.08,-1.016
8.698e-06,-5.08,-1.016
8.6984e-06,-5.08,-1.016
8.6988e-06,-5.08,-1.016
8.6992e-06,-5.08,-1.016
8.6996e-06,-5.08,-1.016
8.7e-06,-5.08,-1.016
8.7004e-06,-5.08,-1.016
8.7008e-06,-5.08,-1.016
8.7012e-06,-5.08,-1.016
8.7016e-06,-5.08,-1.016
8.702e-06,-5.08,-1.016
8.7024e-06,-5.08,-1.016
8.7028e-06,-5.08,-1.016
8.7032e-06,-5.08,-1.016
8.7036e-06,-5.08,-1.016
8.704e-06,-5.08,-1.016
8.704400000000001e-06,-5.08,-1.016
8.7048e-06,-5.08,-1.016
8.705200000000001e-06,-5.08,-1.016
8.7056e-06,-5.08,-1.016
8.706000000000001e-06,-5.08,-1.016
8.7064e-06,-5.08,-1.016
8.706800000000001e-06,-5.08,-1.016
8.7072e-06,-5.08,-1.016
8.707600000000001e-06,-5.08,-1.016
8.708e-06,-5.08,-1.016
8.7084e-06,-5.08,-1.016
8.7088e-06,-5.08,-1.016
8.7092e-06,-5.08,-1.016
8.7096e-06,-5.08,-1.016
8.71e-06,-5.08,-1.016
8.7104e-06,-5.08,-1.016
8.7108e-06,-5.08,-1.016
8.7112e-06,-5.08,-1.016
8.7116e-06,-5.08,-1.016
8.712e-06,-5.08,-1.016
8.7124e-06,-5.08,-1.016
8.7128e-06,-5.08,-1.016
8.7132e-06,-5.08,-1.016
8.7136e-06,-5.08,-1.016
8.714e-06,-5.08,-1.016
8.7144e-06,-5.08,-1.016
8.7148e-06,-5.08,-1.016
8.715200000000001e-06,-5.08,-1.016
8.7156e-06,-5.08,-1.016
8.716000000000001e-06,-5.08,-1.016
8.7164e-06,-5.08,-1.016
8.716800000000001e-06,-5.08,-1.016
8.7172e-06,-5.08,-1.016
8.717600000000001e-06,-5.08,-1.016
8.718e-06,-5.08,-1.016
8.718400000000001e-06,-5.08,-1.016
8.7188e-06,-5.08,-1.016
8.719200000000001e-06,-5.08,-1.016
8.7196e-06,-5.08,-1.016
8.72e-06,-5.08,-1.016
8.7204e-06,-5.08,-1.016
8.7208e-06,-5.08,-1.016
8.7212e-06,-5.08,-1.016
8.7216e-06,-5.08,-1.016
8.722e-06,-5.08,-1.016
8.7224e-06,-5.08,-1.016
8.7228e-06,-5.08,-1.016
8.7232e-06,-5.08,-1.016
8.7236e-06,-5.08,-1.016
8.724e-06,-5.08,-1.016
8.7244e-06,-5.08,-1.016
8.7248e-06,-5.08,-1.016
8.7252e-06,-5.08,-1.016
8.7256e-06,-5.08,-1.016
8.726e-06,-5.08,-1.016
8.7264e-06,-5.08,-1.016
8.726800000000001e-06,-5.08,-1.016
8.7272e-06,-5.08,-1.016
8.727600000000001e-06,-5.08,-1.016
8.728e-06,-5.08,-1.016
8.728400000000001e-06,-5.08,-1.016
8.7288e-06,-5.08,-1.016
8.729200000000001e-06,-5.08,-1.016
8.7296e-06,-5.08,-1.016
8.730000000000001e-06,-5.08,-1.016
8.7304e-06,-5.08,-1.016
8.7308e-06,-5.08,-1.016
8.7312e-06,-5.08,-1.016
8.7316e-06,-5.08,-1.016
8.732e-06,-5.08,-1.016
8.7324e-06,-5.08,-1.016
8.7328e-06,-5.08,-1.016
8.7332e-06,-5.08,-1.016
8.7336e-06,-5.08,-1.016
8.734e-06,-5.08,-1.016
8.7344e-06,-5.08,-1.016
8.7348e-06,-5.08,-1.016
8.7352e-06,-5.08,-1.016
8.7356e-06,-5.08,-1.016
8.736e-06,-5.08,-1.016
8.7364e-06,-5.08,-1.016
8.7368e-06,-5.08,-1.016
8.7372e-06,-5.08,-1.016
8.7376e-06,-5.08,-1.016
8.738e-06,-5.08,-1.016
8.738400000000001e-06,-5.08,-1.016
8.7388e-06,-5.08,-1.016
8.739200000000001e-06,-5.08,-1.016
8.7396e-06,-5.08,-1.016
8.740000000000001e-06,-5.08,-1.016
8.7404e-06,-5.08,-1.016
8.740800000000001e-06,-5.08,-1.016
8.7412e-06,-5.08,-1.016
8.741600000000001e-06,-5.08,-1.016
8.742e-06,-5.08,-1.016
8.7424e-06,-5.08,-1.016
8.7428e-06,-5.08,-1.016
8.7432e-06,-5.08,-1.016
8.7436e-06,-5.08,-1.016
8.744e-06,-5.08,-1.016
8.7444e-06,-5.08,-1.016
8.7448e-06,-5.08,-1.016
8.7452e-06,-5.08,-1.016
8.7456e-06,-5.08,-1.016
8.746e-06,-5.08,-1.016
8.7464e-06,-5.08,-1.016
8.7468e-06,-5.08,-1.016
8.7472e-06,-5.08,-1.016
8.7476e-06,-5.08,-1.016
8.748e-06,-5.08,-1.016
8.7484e-06,-5.08,-1.016
8.7488e-06,-5.08,-1.016
8.749200000000001e-06,-5.08,-1.016
8.7496e-06,-5.08,-1.016
8.750000000000001e-06,-5.08,-1.016
8.7504e-06,-5.08,-1.016
8.750800000000001e-06,-5.08,-1.016
8.7512e-06,-5.08,-1.016
8.751600000000001e-06,-5.08,-1.016
8.752e-06,-5.08,-1.016
8.752400000000001e-06,-5.08,-1.016
8.7528e-06,-5.08,-1.016
8.7532e-06,-5.08,-1.016
8.7536e-06,-5.08,-1.016
8.754e-06,-5.08,-1.016
8.7544e-06,-5.08,-1.016
8.7548e-06,-5.08,-1.016
8.7552e-06,-5.08,-1.016
8.7556e-06,-5.08,-1.016
8.756e-06,-5.08,-1.016
8.7564e-06,-5.08,-1.016
8.7568e-06,-5.08,-1.016
8.7572e-06,-5.08,-1.016
8.7576e-06,-5.08,-1.016
8.758e-06,-5.08,-1.016
8.7584e-06,-5.08,-1.016
8.7588e-06,-5.08,-1.016
8.7592e-06,-5.08,-1.016
8.7596e-06,-5.08,-1.016
8.76e-06,-5.08,-1.016
8.7604e-06,-5.08,-1.016
8.760800000000001e-06,-5.08,-1.016
8.7612e-06,-5.08,-1.016
8.761600000000001e-06,-5.08,-1.016
8.762e-06,-5.08,-1.016
8.762400000000001e-06,-5.08,-1.016
8.7628e-06,-5.08,-1.016
8.763200000000001e-06,-5.08,-1.016
8.7636e-06,-5.08,-1.016
8.764000000000001e-06,-5.08,-1.016
8.7644e-06,-5.08,-1.016
8.7648e-06,-5.08,-1.016
8.7652e-06,-5.08,-1.016
8.7656e-06,-5.08,-1.016
8.766e-06,-5.08,-1.016
8.7664e-06,-5.08,-1.016
8.7668e-06,-5.08,-1.016
8.7672e-06,-5.08,-1.016
8.7676e-06,-5.08,-1.016
8.768e-06,-5.08,-1.016
8.7684e-06,-5.08,-1.016
8.7688e-06,-5.08,-1.016
8.7692e-06,-5.08,-1.016
8.7696e-06,-5.08,-1.016
8.77e-06,-5.08,-1.016
8.7704e-06,-5.08,-1.016
8.7708e-06,-5.08,-1.016
8.7712e-06,-5.08,-1.016
8.771600000000001e-06,-5.08,-1.016
8.772e-06,-5.08,-1.016
8.772400000000001e-06,-5.08,-1.016
8.7728e-06,-5.08,-1.016
8.773200000000001e-06,-5.08,-1.016
8.7736e-06,-5.08,-1.016
8.774000000000001e-06,-5.08,-1.016
8.7744e-06,-5.08,-1.016
8.774800000000001e-06,-5.08,-1.016
8.7752e-06,-5.08,-1.016
8.775600000000001e-06,-5.08,-1.016
8.776e-06,-5.08,-1.016
8.7764e-06,-5.08,-1.016
8.7768e-06,-5.08,-1.016
8.7772e-06,-5.08,-1.016
8.7776e-06,-5.08,-1.016
8.778e-06,-5.08,-1.016
8.7784e-06,-5.08,-1.016
8.7788e-06,-5.08,-1.016
8.7792e-06,-5.08,-1.016
8.7796e-06,-5.08,-1.016
8.78e-06,-5.08,-1.016
8.7804e-06,-5.08,-1.016
8.7808e-06,-5.08,-1.016
8.7812e-06,-5.08,-1.016
8.7816e-06,-5.08,-1.016
8.782e-06,-5.08,-1.016
8.7824e-06,-5.08,-1.016
8.7828e-06,-5.08,-1.016
8.783200000000001e-06,-5.08,-1.016
8.7836e-06,-5.08,-1.016
8.784000000000001e-06,-5.08,-1.016
8.7844e-06,-5.08,-1.016
8.784800000000001e-06,-5.08,-1.016
8.7852e-06,-5.08,-1.016
8.785600000000001e-06,-5.08,-1.016
8.786e-06,-5.08,-1.016
8.786400000000001e-06,-5.08,-1.016
8.7868e-06,-5.08,-1.016
8.7872e-06,-5.08,-1.016
8.7876e-06,-5.08,-1.016
8.788e-06,-5.08,-1.016
8.7884e-06,-5.08,-1.016
8.7888e-06,-5.08,-1.016
8.7892e-06,-5.08,-1.016
8.7896e-06,-5.08,-1.016
8.79e-06,-5.08,-1.016
8.7904e-06,-5.08,-1.016
8.7908e-06,-5.08,-1.016
8.7912e-06,-5.08,-1.016
8.7916e-06,-5.08,-1.016
8.792e-06,-5.08,-1.016
8.7924e-06,-5.08,-1.016
8.7928e-06,-5.08,-1.016
8.7932e-06,-5.08,-1.016
8.7936e-06,-5.08,-1.016
8.794e-06,-5.08,-1.016
8.7944e-06,-5.08,-1.016
8.794800000000001e-06,-5.08,-1.016
8.7952e-06,-5.08,-1.016
8.795600000000001e-06,-5.08,-1.016
8.796e-06,-5.08,-1.016
8.796400000000001e-06,-5.08,-1.016
8.7968e-06,-5.08,-1.016
8.797200000000001e-06,-5.08,-1.016
8.7976e-06,-5.08,-1.016
8.798000000000001e-06,-5.08,-1.016
8.7984e-06,-5.08,-1.016
8.7988e-06,-5.08,-1.016
8.7992e-06,-5.08,-1.016
8.7996e-06,-5.08,-1.016
8.8e-06,-5.08,-1.016
8.8004e-06,-5.08,-1.016
8.8008e-06,-5.08,-1.016
8.8012e-06,-5.08,-1.016
8.8016e-06,-5.08,-1.016
8.802e-06,-5.08,-1.016
8.8024e-06,-5.08,-1.016
8.8028e-06,-5.08,-1.016
8.8032e-06,-5.08,-1.016
8.8036e-06,-5.08,-1.016
8.804e-06,-5.08,-1.016
8.8044e-06,-5.08,-1.016
8.8048e-06,-5.08,-1.016
8.8052e-06,-5.08,-1.016
8.805600000000001e-06,-5.08,-1.016
8.806e-06,-5.08,-1.016
8.806400000000001e-06,-5.08,-1.016
8.8068e-06,-5.08,-1.016
8.807200000000001e-06,-5.08,-1.016
8.8076e-06,-5.08,-1.016
8.808000000000001e-06,-5.08,-1.016
8.8084e-06,-5.08,-1.016
8.808800000000001e-06,-5.08,-1.016
8.8092e-06,-5.08,-1.016
8.8096e-06,-5.08,-1.016
8.81e-06,-5.08,-1.016
8.8104e-06,-5.08,-1.016
8.8108e-06,-5.08,-1.016
8.8112e-06,-5.08,-1.016
8.8116e-06,-5.08,-1.016
8.812e-06,-5.08,-1.016
8.8124e-06,-5.08,-1.016
8.8128e-06,-5.08,-1.016
8.8132e-06,-5.08,-1.016
8.8136e-06,-5.08,-1.016
8.814e-06,-5.08,-1.016
8.8144e-06,-5.08,-1.016
8.8148e-06,-5.08,-1.016
8.8152e-06,-5.08,-1.016
8.8156e-06,-5.08,-1.016
8.816e-06,-5.08,-1.016
8.8164e-06,-5.08,-1.016
8.8168e-06,-5.08,-1.016
8.817200000000001e-06,-5.08,-1.016
8.8176e-06,-5.08,-1.016
8.818000000000001e-06,-5.08,-1.016
8.8184e-06,-5.08,-1.016
8.818800000000001e-06,-5.08,-1.016
8.8192e-06,-5.08,-1.016
8.819600000000001e-06,-5.08,-1.016
8.82e-06,-5.08,-1.016
8.820400000000001e-06,-5.08,-1.016
8.8208e-06,-5.08,-1.016
8.8212e-06,-5.08,-1.016
8.8216e-06,-5.08,-1.016
8.822e-06,-5.08,-1.016
8.8224e-06,-5.08,-1.016
8.8228e-06,-5.08,-1.016
8.8232e-06,-5.08,-1.016
8.8236e-06,-5.08,-1.016
8.824e-06,-5.08,-1.016
8.8244e-06,-5.08,-1.016
8.8248e-06,-5.08,-1.016
8.8252e-06,-5.08,-1.016
8.8256e-06,-5.08,-1.016
8.826e-06,-5.08,-1.016
8.8264e-06,-5.08,-1.016
8.8268e-06,-5.08,-1.016
8.8272e-06,-5.08,-1.016
8.8276e-06,-5.08,-1.016
8.828000000000001e-06,-5.08,-1.016
8.8284e-06,-5.08,-1.016
8.828800000000001e-06,-5.08,-1.016
8.8292e-06,-5.08,-1.016
8.829600000000001e-06,-5.08,-1.016
8.83e-06,-5.08,-1.016
8.830400000000001e-06,-5.08,-1.016
8.8308e-06,-5.08,-1.016
8.831200000000001e-06,-5.08,-1.016
8.8316e-06,-5.08,-1.016
8.832000000000001e-06,-5.08,-1.016
8.8324e-06,-5.08,-1.016
8.8328e-06,-5.08,-1.016
8.8332e-06,-5.08,-1.016
8.8336e-06,-5.08,-1.016
8.834e-06,-5.08,-1.016
8.8344e-06,-5.08,-1.016
8.8348e-06,-5.08,-1.016
8.8352e-06,-5.08,-1.016
8.8356e-06,-5.08,-1.016
8.836e-06,-5.08,-1.016
8.8364e-06,-5.08,-1.016
8.8368e-06,-5.08,-1.016
8.8372e-06,-5.08,-1.016
8.8376e-06,-5.08,-1.016
8.838e-06,-5.08,-1.016
8.8384e-06,-5.08,-1.016
8.8388e-06,-5.08,-1.016
8.8392e-06,-5.08,-1.016
8.839600000000001e-06,-5.08,-1.016
8.84e-06,-5.08,-1.016
8.840400000000001e-06,-5.08,-1.016
8.8408e-06,-5.08,-1.016
8.841200000000001e-06,-5.08,-1.016
8.8416e-06,-5.08,-1.016
8.842000000000001e-06,-5.08,-1.016
8.8424e-06,-5.08,-1.016
8.842800000000001e-06,-5.08,-1.016
8.8432e-06,-5.08,-1.016
8.8436e-06,-5.08,-1.016
8.844e-06,-5.08,-1.016
8.8444e-06,-5.08,-1.016
8.8448e-06,-5.08,-1.016
8.8452e-06,-5.08,-1.016
8.8456e-06,-5.08,-1.016
8.846e-06,-5.08,-1.016
8.8464e-06,-5.08,-1.016
8.8468e-06,-5.08,-1.016
8.8472e-06,-5.08,-1.016
8.8476e-06,-5.08,-1.016
8.848e-06,-5.08,-1.016
8.8484e-06,-5.08,-1.016
8.8488e-06,-5.08,-1.016
8.8492e-06,-5.08,-1.016
8.8496e-06,-5.08,-1.016
8.85e-06,-5.08,-1.016
8.850400000000001e-06,-5.08,-1.016
8.8508e-06,-5.08,-1.016
8.851200000000001e-06,-5.08,-1.016
8.8516e-06,-5.08,-1.016
8.852000000000001e-06,-5.08,-1.016
8.8524e-06,-5.08,-1.016
8.852800000000001e-06,-5.08,-1.016
8.8532e-06,-5.08,-1.016
8.853600000000001e-06,-5.08,-1.016
8.854e-06,-5.08,-1.016
8.854400000000001e-06,-5.08,-1.016
8.8548e-06,-5.08,-1.016
8.8552e-06,-5.08,-1.016
8.8556e-06,-5.08,-1.016
8.856e-06,-5.08,-1.016
8.8564e-06,-5.08,-1.016
8.8568e-06,-5.08,-1.016
8.8572e-06,-5.08,-1.016
8.8576e-06,-5.08,-1.016
8.858e-06,-5.08,-1.016
8.8584e-06,-5.08,-1.016
8.8588e-06,-5.08,-1.016
8.8592e-06,-5.08,-1.016
8.8596e-06,-5.08,-1.016
8.86e-06,-5.08,-1.016
8.8604e-06,-5.08,-1.016
8.8608e-06,-5.08,-1.016
8.8612e-06,-5.08,-1.016
8.8616e-06,-5.08,-1.016
8.862000000000001e-06,-5.08,-1.016
8.8624e-06,-5.08,-1.016
8.862800000000001e-06,-5.08,-1.016
8.8632e-06,-5.08,-1.016
8.863600000000001e-06,-5.08,-1.016
8.864e-06,-5.08,-1.016
8.864400000000001e-06,-5.08,-1.016
8.8648e-06,-5.08,-1.016
8.865200000000001e-06,-5.08,-1.016
8.8656e-06,-5.08,-1.016
8.866e-06,-5.08,-1.016
8.8664e-06,-5.08,-1.016
8.8668e-06,-5.08,-1.016
8.8672e-06,-5.08,-1.016
8.8676e-06,-5.08,-1.016
8.868e-06,-5.08,-1.016
8.8684e-06,-5.08,-1.016
8.8688e-06,-5.08,-1.016
8.8692e-06,-5.08,-1.016
8.8696e-06,-5.08,-1.016
8.87e-06,-5.08,-1.016
8.8704e-06,-5.08,-1.016
8.8708e-06,-5.08,-1.016
8.8712e-06,-5.08,-1.016
8.8716e-06,-5.08,-1.016
8.872e-06,-5.08,-1.016
8.8724e-06,-5.08,-1.016
8.8728e-06,-5.08,-1.016
8.8732e-06,-5.08,-1.016
8.873600000000001e-06,-5.08,-1.016
8.874e-06,-5.08,-1.016
8.874400000000001e-06,-5.08,-1.016
8.8748e-06,-5.08,-1.016
8.875200000000001e-06,-5.08,-1.016
8.8756e-06,-5.08,-1.016
8.876000000000001e-06,-5.08,-1.016
8.8764e-06,-5.08,-1.016
8.876800000000001e-06,-5.08,-1.016
8.8772e-06,-5.08,-1.016
8.8776e-06,-5.08,-1.016
8.878e-06,-5.08,-1.016
8.8784e-06,-5.08,-1.016
8.8788e-06,-5.08,-1.016
8.8792e-06,-5.08,-1.016
8.8796e-06,-5.08,-1.016
8.88e-06,-5.08,-1.016
8.8804e-06,-5.08,-1.016
8.8808e-06,-5.08,-1.016
8.8812e-06,-5.08,-1.016
8.8816e-06,-5.08,-1.016
8.882e-06,-5.08,-1.016
8.8824e-06,-5.08,-1.016
8.8828e-06,-5.08,-1.016
8.8832e-06,-5.08,-1.016
8.8836e-06,-5.08,-1.016
8.884e-06,-5.08,-1.016
